filename,label
train_160.wav,negative
train_131.wav,negative
train_031.wav,negative
train_191.wav,positive
train_282.wav,negative
train_128.wav,negative
train_039.wav,negative
train_150.wav,positive
train_142.wav,positive
train_169.wav,negative
train_185.wav,negative
train_204.wav,negative
train_224.wav,positive
train_065.wav,negative
train_004.wav,negative
train_018.wav,negative
train_258.wav,negative
train_119.wav,negative
train_229.wav,negative
train_129.wav,negative
train_187.wav,negative
train_101.wav,negative
train_052.wav,negative
train_254.wav,positive
train_061.wav,positive
train_233.wav,positive
train_284.wav,negative
train_141.wav,negative
train_067.wav,negative
train_113.wav,negative
train_286.wav,negative
train_194.wav,negative
train_166.wav,negative
train_267.wav,negative
train_270.wav,negative
train_135.wav,negative
train_037.wav,negative
train_240.wav,positive
train_147.wav,negative
train_243.wav,positive
train_148.wav,negative
train_127.wav,positive
train_239.wav,positive
train_222.wav,negative
train_244.wav,negative
train_206.wav,negative
train_091.wav,negative
train_198.wav,negative
train_066.wav,positive
train_117.wav,negative
train_055.wav,negative
train_051.wav,positive
train_183.wav,negative
train_271.wav,negative
train_188.wav,positive
train_134.wav,negative
train_196.wav,positive
train_041.wav,negative
train_035.wav,positive
train_276.wav,negative
train_227.wav,negative
train_195.wav,positive
train_245.wav,negative
train_144.wav,negative
train_062.wav,negative
train_116.wav,negative
train_186.wav,negative
train_032.wav,positive
train_262.wav,negative
train_048.wav,negative
train_161.wav,negative
train_034.wav,negative
train_190.wav,negative
train_255.wav,positive
train_108.wav,negative
train_177.wav,negative
train_097.wav,negative
train_180.wav,negative
train_268.wav,negative
train_261.wav,negative
train_264.wav,negative
train_045.wav,negative
train_175.wav,positive
train_208.wav,negative
train_123.wav,negative
train_064.wav,negative
train_174.wav,negative
train_251.wav,negative
train_096.wav,negative
train_099.wav,negative
train_192.wav,negative
train_203.wav,negative
train_070.wav,negative
train_137.wav,negative
train_088.wav,negative
train_253.wav,positive
train_269.wav,negative
train_086.wav,positive
train_136.wav,negative
train_049.wav,negative
train_021.wav,negative
train_200.wav,negative
train_042.wav,negative
train_249.wav,positive
train_265.wav,negative
train_193.wav,negative
train_046.wav,negative
train_212.wav,negative
train_130.wav,negative
train_197.wav,negative
train_226.wav,negative
train_157.wav,positive
train_256.wav,negative
train_059.wav,negative
train_050.wav,positive
train_040.wav,negative
train_155.wav,negative
train_007.wav,positive
train_216.wav,negative
train_058.wav,negative
train_213.wav,negative
train_143.wav,positive
train_115.wav,negative
train_071.wav,negative
train_140.wav,negative
